# pulse height: 60
# THL 	 Mean hits
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	1
301	1
302	1
303	1
304	1
305	1
306	2
307	2
308	2
309	3
310	4
311	6
312	10
313	18
314	27
315	52
316	70
317	110
318	146
319	206
320	270
321	344
322	421
323	539
324	664
325	709
326	775
327	854
328	899
329	940
330	955
331	977
332	986
333	992
334	996
335	998
336	999
337	1000
338	1000
339	1000
340	1001
341	1001
342	1001
343	1001
344	1001
345	1001
346	1001
347	1001
348	1001
349	1001
350	1001
351	1001
352	1001
353	1001
354	1001
355	1001
356	1002
357	1002
358	1002
359	1002
360	1003
361	1003
362	1004
363	1004
364	1005
365	1006
366	1007
367	1009
368	1012
369	1014
370	1017
371	1023
372	1032
373	1045
374	1066
375	1111
376	1156
377	1295
378	1476
379	1819
380	2147
381	2634
382	3102
383	3714
384	4017
385	4272
386	4394
387	4343
388	4130
389	3790
390	3488
391	2940
392	2674
393	2179
394	1867
395	1623
396	1401
397	1251
398	1138
399	1092
400	1055
401	1037
402	1020
403	1011
404	1008
405	1004
406	1002
407	1001
408	1000
409	1000
410	1000
411	1000
412	1000
413	1000
414	1000
415	1000
416	1000
417	1000
418	1000
419	1000
420	1000
421	1000
422	1000
423	1000
424	1000
425	1000
426	1000
427	1000
428	1000
429	1000
430	999
431	999
432	999
433	999
434	999
435	999
436	998
437	996
438	992
439	988
440	979
441	959
442	936
443	901
444	853
445	812
446	755
447	656
448	591
449	515
450	432
451	341
452	270
453	226
454	153
455	110
456	79
457	52
458	35
459	27
460	18
461	12
462	8
463	7
464	4
465	3
466	2
467	2
468	1
469	1
470	1
471	1
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
