# pulse height: 50
# THL 	 Mean hits
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	2
247	2
248	2
249	2
250	2
251	3
252	2
253	2
254	6
255	14
256	45
257	44
258	44
259	103
260	40
261	42
262	199
263	338
264	501
265	519
266	504
267	689
268	522
269	508
270	826
271	918
272	964
273	967
274	967
275	990
276	964
277	964
278	998
279	1001
280	1002
281	1002
282	1001
283	1002
284	1002
285	1002
286	1003
287	1004
288	1005
289	1005
290	1005
291	1006
292	1004
293	1007
294	1007
295	1010
296	1015
297	1015
298	1015
299	1025
300	1015
301	1014
302	1044
303	1097
304	1276
305	1303
306	1312
307	1784
308	1294
309	2821
310	2831
311	4158
312	4982
313	4980
314	4978
315	4890
316	4942
317	4918
318	4328
319	3308
320	2337
321	2289
322	2350
323	1589
324	2275
325	1231
326	1220
327	1082
328	1030
329	1028
330	1025
331	1009
332	1026
333	1027
334	1003
335	1001
336	1000
337	1000
338	1000
339	1000
340	1000
341	1000
342	1000
343	999
344	999
345	999
346	999
347	999
348	999
349	999
350	999
351	999
352	998
353	998
354	998
355	996
356	998
357	987
358	987
359	961
360	910
361	909
362	910
363	826
364	914
365	856
366	710
367	553
368	397
369	384
370	388
371	240
372	383
373	144
374	156
375	70
376	35
377	36
378	37
379	17
380	45
381	53
382	9
383	4
384	2
385	2
386	2
387	2
388	2
389	2
390	1
391	1
392	0
393	1
394	0
395	0
396	0
397	0
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
