# pulse height: 50
# THL 	 Mean hits
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	1
301	1
302	1
303	1
304	1
305	1
306	1
307	1
308	1
309	1
310	1
311	1
312	1
313	1
314	1
315	1
316	1
317	1
318	1
319	1
320	1
321	1
322	1
323	1
324	1
325	1
326	1
327	1
328	1
329	1
330	1
331	1
332	1
333	1
334	1
335	1
336	2
337	2
338	1
339	4
340	6
341	11
342	7
343	32
344	52
345	76
346	49
347	165
348	220
349	298
350	210
351	433
352	512
353	584
354	482
355	723
356	781
357	840
358	766
359	914
360	946
361	965
362	951
363	989
364	996
365	997
366	994
367	1000
368	1000
369	1001
370	1001
371	1001
372	1001
373	1001
374	1001
375	1002
376	1002
377	1002
378	1002
379	1003
380	1004
381	1004
382	1004
383	1006
384	1008
385	1010
386	1008
387	1016
388	1021
389	1025
390	1019
391	1043
392	1064
393	1092
394	1060
395	1205
396	1320
397	1484
398	1313
399	2143
400	2546
401	3111
402	2499
403	3977
404	4297
405	4557
406	4381
407	4596
408	4404
409	4101
410	4491
411	3242
412	4549
413	2309
414	2841
415	1591
416	1345
417	1200
418	1285
419	1049
420	1024
421	1013
422	1022
423	1003
424	1001
425	1000
426	1001
427	1000
428	1000
429	1000
430	1000
431	1000
432	1000
433	1000
434	1000
435	1000
436	1000
437	1000
438	1000
439	999
440	999
441	999
442	999
443	999
444	999
445	999
446	999
447	996
448	991
449	985
450	992
451	957
452	926
453	900
454	937
455	805
456	707
457	639
458	739
459	467
460	361
461	285
462	360
463	162
464	114
465	68
466	104
467	31
468	20
469	13
470	19
471	5
472	4
473	2
474	3
475	1
476	3
477	1
478	1
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
