# pulse height: 20
# THL 	 Mean hits
200	1
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	1
210	1
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	1
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	1
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	1
264	1
265	1
266	1
267	1.00391
268	1.00781
269	1.00781
270	1.01563
271	1.05078
272	1.05078
273	1.14844
274	1.10547
275	1.26953
276	1.41016
277	1.54297
278	1.42969
279	1.71094
280	1.82813
281	1.98047
282	1.85156
283	2.16797
284	2.32031
285	2.53125
286	2.32812
287	2.96875
288	3.55859
289	4.76172
290	3.80078
291	8.82813
292	15.2891
293	22.7812
294	14.5977
295	58.3516
296	92.8086
297	130.426
298	95.4023
299	262.105
300	326.426
301	395.215
302	334.406
303	615.977
304	670.672
305	760.852
306	661.387
307	870.645
308	916.758
309	946.242
310	919.328
311	983.875
312	995.742
313	1001.02
314	995.52
315	1008.97
316	1012.63
317	1016.57
318	1012.29
319	1038.65
320	1063.31
321	1107.5
322	1056.13
323	1329.26
324	1607.45
325	1989.46
326	1622.67
327	3245.75
328	3979.21
329	4696.12
330	3861.79
331	5704.46
332	5789.13
333	5538.56
334	5814.87
335	4448.15
336	3759.3
337	3121.81
338	3825.52
339	1935.07
340	1592.58
341	1345.63
342	1619.37
343	1098.3
344	1053.42
345	1022.42
346	1048.95
347	1003.75
348	1001.43
349	1000.21
350	1001.81
351	998.969
352	998.449
353	997.566
354	998.422
355	992.305
356	986.613
357	977.012
358	985.668
359	941.629
360	910.176
361	862.141
362	906.469
363	734.242
364	668.316
365	591.84
366	665.34
367	394.953
368	313.164
369	247.742
370	323.66
371	124.707
372	89.7969
373	59.6992
374	88.418
375	20.9414
376	12.1406
377	5.84375
378	11.4336
379	1.71875
380	0.832031
381	0.542969
382	1.08203
383	0.109375
384	0.015625
385	0.0117187
386	0.0429688
387	0
388	0.00390625
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
